Comamonas testosteroni CNB-2,CP001220.1,ACY30765.1,no_gene_name,22245,22863,-1,CtCNB1_0019,Putative GSH-dependent dehydroascorbate reductase
Comamonas testosteroni CNB-2,CP001220.1,ACY30766.1,no_gene_name,23019,23427,1,CtCNB1_0020,Predicted Fe-S-cluster oxidoreductase
Comamonas testosteroni CNB-2,CP001220.1,ACY30767.1,no_gene_name,23445,24843,-1,CtCNB1_0021,periplasmic sensor signal transduction
Comamonas testosteroni CNB-2,CP001220.1,ACY30768.1,no_gene_name,24842,25547,-1,CtCNB1_0022,two component transcriptional regulator
Comamonas testosteroni CNB-2,CP001220.1,ACY30769.1,no_gene_name,25669,26950,-1,CtCNB1_0023,outer membrane efflux protein
Comamonas testosteroni CNB-2,CP001220.1,ACY30770.1,no_gene_name,26942,30056,-1,CtCNB1_0024,"cobalt-zinc-cadmium resistance protein,CzcA"
Comamonas testosteroni CNB-2,CP001220.1,ACY30771.1,no_gene_name,30076,31240,-1,CtCNB1_0025,nickel and cobalt resistance protein CNRB
Comamonas testosteroni CNB-2,CP001220.1,ACY30772.1,no_gene_name,32255,34427,1,CtCNB1_0026,Helicase c2
Comamonas testosteroni CNB-2,CP001220.1,ACY30773.1,no_gene_name,35893,36469,-1,CtCNB1_0027,conserved hypothetical protein
Comamonas testosteroni CNB-2,CP001220.1,ACY30774.1,no_gene_name,36674,37292,-1,CtCNB1_0028,hypothetical protein
Comamonas testosteroni CNB-2,CP001220.1,ACY30775.1,no_gene_name,37491,38529,1,CtCNB1_0029,"putative exonuclease, RdgC"
Comamonas testosteroni CNB-2,CP001220.1,ACY30776.1,no_gene_name,38692,39880,-1,CtCNB1_0030,acetyl-CoA acetyltransferase
Comamonas testosteroni CNB-2,CP001220.1,ACY30777.1,no_gene_name,40059,40566,-1,CtCNB1_0031,"transcriptional regulator, MerR family"
Comamonas testosteroni CNB-2,CP001220.1,ACY30778.1,no_gene_name,40642,40837,-1,CtCNB1_0032,copper-transporting ATPase
Comamonas testosteroni CNB-2,CP001220.1,ACY30779.1,no_gene_name,41109,42798,1,CtCNB1_0033,methyl-accepting chemotaxis sensory transducer
Comamonas testosteroni CNB-2,CP001220.1,ACY30780.1,no_gene_name,42932,44051,-1,CtCNB1_0034,NADH:flavin oxidoreductase/NADH oxidase
Comamonas testosteroni CNB-2,CP001220.1,ACY30781.1,no_gene_name,44118,44727,-1,CtCNB1_0035,glutathione S-transferase-like protein
Comamonas testosteroni CNB-2,CP001220.1,ACY30782.1,no_gene_name,44832,45444,-1,CtCNB1_0036,NADPH-dependent FMN reductase
Comamonas testosteroni CNB-2,CP001220.1,ACY30783.1,no_gene_name,45664,47626,1,CtCNB1_0037,glucose inhibited division protein A
Comamonas testosteroni CNB-2,CP001220.1,ACY30784.1,no_gene_name,47622,48285,1,CtCNB1_0038,methyltransferase GidB
Comamonas testosteroni CNB-2,CP001220.1,ACY30785.1,no_gene_name,48428,49040,1,CtCNB1_0039,Lysine exporter protein (LYSE/YGGA)
Comamonas testosteroni CNB-2,CP001220.1,ACY30786.1,no_gene_name,49052,49823,1,CtCNB1_0040,"Cobyrinic acid a,c-diamide synthase"
Comamonas testosteroni CNB-2,CP001220.1,ACY30787.1,no_gene_name,49875,50424,1,CtCNB1_0041,predicted esterase
Comamonas testosteroni CNB-2,CP001220.1,ACY30788.1,no_gene_name,50439,51369,1,CtCNB1_0042,parB-like partition protein
Comamonas testosteroni CNB-2,CP001220.1,ACY30789.1,no_gene_name,51434,52208,-1,CtCNB1_0043,class II aldolase/adducin-like protein
Comamonas testosteroni CNB-2,CP001220.1,ACY30790.1,no_gene_name,52476,53763,-1,CtCNB1_0044,peptidase M20
Comamonas testosteroni CNB-2,CP001220.1,ACY30791.1,no_gene_name,53974,55261,-1,CtCNB1_0045,major facilitator superfamily MFS_1
Comamonas testosteroni CNB-2,CP001220.1,ACY30792.1,no_gene_name,55330,56212,1,CtCNB1_0046,"transcriptional regulator, AraC family"
Comamonas testosteroni CNB-2,CP001220.1,ACY30793.1,no_gene_name,56330,56891,1,CtCNB1_0047,"RNA polymerase, sigma-24 subunit, ECF subfamily"
Comamonas testosteroni CNB-2,CP001220.1,ACY30794.1,no_gene_name,56887,57475,1,CtCNB1_0048,hypothetical protein
Comamonas testosteroni CNB-2,CP001220.1,ACY30795.1,no_gene_name,57523,58735,1,CtCNB1_0049,Twin-arginine translocation pathway signal
Comamonas testosteroni CNB-2,CP001220.1,ACY30796.1,no_gene_name,58827,59160,1,CtCNB1_0050,conserved hypothetical protein
Comamonas testosteroni CNB-2,CP001220.1,ACY30797.1,no_gene_name,59166,59919,-1,CtCNB1_0051,methyltransferase type 12
Comamonas testosteroni CNB-2,CP001220.1,ACY30798.1,no_gene_name,60116,60719,1,CtCNB1_0052,Sel1-like repeat protein
Comamonas testosteroni CNB-2,CP001220.1,ACY30799.1,no_gene_name,60766,61594,1,CtCNB1_0053,conserved hypothetical protein
Comamonas testosteroni CNB-2,CP001220.1,ACY30800.1,no_gene_name,61678,63106,-1,CtCNB1_0054,FAD linked oxidase-like protein
Comamonas testosteroni CNB-2,CP001220.1,ACY30801.1,no_gene_name,63405,64404,1,CtCNB1_0055,Twin-arginine translocation pathway signal
Comamonas testosteroni CNB-2,CP001220.1,ACY30802.1,no_gene_name,64419,65391,1,CtCNB1_0056,basic membrane lipoprotein
Comamonas testosteroni CNB-2,CP001220.1,ACY30803.1,no_gene_name,65415,65784,-1,CtCNB1_0057,Calcium-binding EF-hand
Comamonas testosteroni CNB-2,CP001220.1,ACY30804.1,no_gene_name,65968,66535,1,CtCNB1_0058,ATP--cobalamin adenosyltransferase
Comamonas testosteroni CNB-2,CP001220.1,ACY30805.1,no_gene_name,66556,67465,1,CtCNB1_0059,"transcriptional regulator, LysR family"
Comamonas testosteroni CNB-2,CP001220.1,ACY30806.1,no_gene_name,67476,68700,-1,CtCNB1_0060,FAD dependent oxidoreductase
Comamonas testosteroni CNB-2,CP001220.1,ACY30807.1,no_gene_name,68980,69697,1,CtCNB1_0061,amino-acid ABC transporter bindingprotein ybeJ precursor
Comamonas testosteroni CNB-2,CP001220.1,ACY30808.1,no_gene_name,69693,69849,1,CtCNB1_0062,amino-acid ABC transporter bindingprotein ybeJ precursor
Comamonas testosteroni CNB-2,CP001220.1,ACY30809.1,no_gene_name,69850,70579,1,CtCNB1_0063,aspartate racemase
Comamonas testosteroni CNB-2,CP001220.1,ACY30810.1,no_gene_name,70719,71322,-1,CtCNB1_0064,HD phosphohydrolase-like protein
Comamonas testosteroni CNB-2,CP001220.1,ACY30811.1,no_gene_name,71460,72762,-1,CtCNB1_0065,"benzoyl-CoA oxygenase/reductase, BoxA protein"
Comamonas testosteroni CNB-2,CP001220.1,ACY30812.1,no_gene_name,72870,74295,-1,CtCNB1_0066,benzoyl-CoA oxygenase component B
Comamonas testosteroni CNB-2,CP001220.1,ACY30813.1,no_gene_name,74337,75996,-1,CtCNB1_0067,Enoyl-CoA hydratase/isomerase
Comamonas testosteroni CNB-2,CP001220.1,ACY30814.1,no_gene_name,76273,77500,1,CtCNB1_0068,threonine dehydratase
Comamonas testosteroni CNB-2,CP001220.1,ACY30815.1,no_gene_name,77522,78293,-1,CtCNB1_0069,hypothetical protein PH1511
Comamonas testosteroni CNB-2,CP001220.1,ACY30816.1,no_gene_name,78596,78734,1,CtCNB1_0070,conserved hypothetical protein
Comamonas testosteroni CNB-2,CP001220.1,ACY30817.1,no_gene_name,79055,80912,1,CtCNB1_0071,phosphoenolpyruvate carboxykinase (GTP)
Comamonas testosteroni CNB-2,CP001220.1,ACY30818.1,no_gene_name,81223,81652,-1,CtCNB1_0072,conserved hypothetical protein
Comamonas testosteroni CNB-2,CP001220.1,ACY30819.1,no_gene_name,81775,82768,1,CtCNB1_0073,"transcriptional regulator, LysR family"
Comamonas testosteroni CNB-2,CP001220.1,ACY30820.1,no_gene_name,82781,83660,1,CtCNB1_0074,metallophosphoesterase
Comamonas testosteroni CNB-2,CP001220.1,ACY30821.1,no_gene_name,83689,84112,1,CtCNB1_0075,UspA
Comamonas testosteroni CNB-2,CP001220.1,ACY30822.1,no_gene_name,84273,85188,-1,CtCNB1_0076,"transcriptional regulator, LysR family"
Comamonas testosteroni CNB-2,CP001220.1,ACY30823.1,no_gene_name,85230,86607,1,CtCNB1_0077,FAD dependent oxidoreductase
Comamonas testosteroni CNB-2,CP001220.1,ACY30824.1,no_gene_name,86720,87212,1,CtCNB1_0078,"transcriptional regulator, MarR family"
Comamonas testosteroni CNB-2,CP001220.1,ACY30825.1,no_gene_name,87235,87880,1,CtCNB1_0079,"DNA polymerase III, epsilon subunit"
Comamonas testosteroni CNB-2,CP001220.1,ACY30826.1,no_gene_name,88116,88602,1,CtCNB1_0080,"flavin reductase-like, FMN-binding protein"
Comamonas testosteroni CNB-2,CP001220.1,ACY30827.1,no_gene_name,88733,89645,1,CtCNB1_0081,Taurine catabolism dioxygenase TauD/TfdA
Comamonas testosteroni CNB-2,CP001220.1,ACY30828.1,no_gene_name,89774,91139,1,CtCNB1_0082,pyridine nucleotide-disulphide oxidoreductase
Comamonas testosteroni CNB-2,CP001220.1,ACY30829.1,no_gene_name,91263,91530,-1,CtCNB1_0083,cell division topological specificity factor
Comamonas testosteroni CNB-2,CP001220.1,ACY30830.1,no_gene_name,91535,92348,-1,CtCNB1_0084,septum site-determining protein MinD
Comamonas testosteroni CNB-2,CP001220.1,ACY30831.1,no_gene_name,92406,93141,-1,CtCNB1_0085,septum site-determining protein MinC
Comamonas testosteroni CNB-2,CP001220.1,ACY30832.1,no_gene_name,93290,94040,1,CtCNB1_0086,Enoyl-CoA hydratase/isomerase
Comamonas testosteroni CNB-2,CP001220.1,ACY30833.1,no_gene_name,94112,96200,-1,CtCNB1_0087,acetoacetyl-CoA synthase
Comamonas testosteroni CNB-2,CP001220.1,ACY30834.1,no_gene_name,96373,98284,1,CtCNB1_0088,Radical SAM
Comamonas testosteroni CNB-2,CP001220.1,ACY30835.1,no_gene_name,98516,99839,1,CtCNB1_0089,putative pyrimidine permease
Comamonas testosteroni CNB-2,CP001220.1,ACY30836.1,no_gene_name,100076,101591,1,CtCNB1_0090,acetyl-CoA hydrolase/transferase
Comamonas testosteroni CNB-2,CP001220.1,ACY30837.1,no_gene_name,101815,102289,1,CtCNB1_0091,hypothetical conserved protein
Comamonas testosteroni CNB-2,CP001220.1,ACY30838.1,no_gene_name,102448,103150,-1,CtCNB1_0092,high-affinity branched-chain amino acidtransport ATP-binding protein livF
Comamonas testosteroni CNB-2,CP001220.1,ACY30839.1,no_gene_name,103292,104063,-1,CtCNB1_0093,high-affinity branched-chain amino acidtransport ATP-binding protein livF
Comamonas testosteroni CNB-2,CP001220.1,ACY30840.1,no_gene_name,104055,105150,-1,CtCNB1_0094,inner-membrane translocator
Comamonas testosteroni CNB-2,CP001220.1,ACY30841.1,no_gene_name,105309,106179,-1,CtCNB1_0095,UrtA
Comamonas testosteroni CNB-2,CP001220.1,ACY30842.1,no_gene_name,106333,107497,-1,CtCNB1_0096,extracellular ligand-binding receptor
Comamonas testosteroni CNB-2,CP001220.1,ACY30843.1,no_gene_name,107687,109253,-1,CtCNB1_0097,benzoate-CoA ligase family
Comamonas testosteroni CNB-2,CP001220.1,ACY30844.1,no_gene_name,109256,110852,-1,CtCNB1_0098,aldehyde dehydrogenase
Comamonas testosteroni CNB-2,CP001220.1,ACY30845.1,no_gene_name,110987,111890,1,CtCNB1_0099,"transcriptional regulator, XRE family with"
Comamonas testosteroni CNB-2,CP001220.1,ACY30846.1,no_gene_name,111896,113573,-1,CtCNB1_0100,acyl-CoA dehydrogenase-like protein
Comamonas testosteroni CNB-2,CP001220.1,ACY30847.1,no_gene_name,113668,114502,-1,CtCNB1_0101,"peptidase M48, Ste24p"
Comamonas testosteroni CNB-2,CP001220.1,ACY30848.1,no_gene_name,114539,115412,-1,CtCNB1_0102,hypothetical membrane protein
Comamonas testosteroni CNB-2,CP001220.1,ACY30849.1,no_gene_name,115525,116221,-1,CtCNB1_0103,"transcriptional regulator, AraC family"
Comamonas testosteroni CNB-2,CP001220.1,ACY30850.1,no_gene_name,116297,117683,1,CtCNB1_0104,major facilitator superfamily MFS_1
Comamonas testosteroni CNB-2,CP001220.1,ACY30851.1,no_gene_name,117825,118557,1,CtCNB1_0105,"two component transcriptional regulator, winged"
Comamonas testosteroni CNB-2,CP001220.1,ACY30852.1,no_gene_name,118556,119777,1,CtCNB1_0106,periplasmic sensor signal transduction
Comamonas testosteroni CNB-2,CP001220.1,ACY30853.1,no_gene_name,119829,121167,-1,CtCNB1_0107,UDP-glucose/GDP-mannose dehydrogenase
Comamonas testosteroni CNB-2,CP001220.1,ACY30854.1,no_gene_name,121163,122174,-1,CtCNB1_0108,NAD-dependent epimerase/dehydratase
Comamonas testosteroni CNB-2,CP001220.1,ACY30855.1,no_gene_name,122170,123676,-1,CtCNB1_0109,4-amino-4-deoxy-L-arabinose transferase and
Comamonas testosteroni CNB-2,CP001220.1,ACY30856.1,no_gene_name,123861,124794,-1,CtCNB1_0110,"transposase, IS4"
Comamonas testosteroni CNB-2,CP001220.1,ACY30857.1,no_gene_name,124866,125874,1,CtCNB1_0111,"glycosyl transferase, family 2"
Comamonas testosteroni CNB-2,CP001220.1,ACY30858.1,no_gene_name,125906,126806,1,CtCNB1_0112,conserved hypothetical protein
Comamonas testosteroni CNB-2,CP001220.1,ACY30859.1,no_gene_name,126796,127888,-1,CtCNB1_0113,O-antigen polymerase
Comamonas testosteroni CNB-2,CP001220.1,ACY30860.1,no_gene_name,128171,128936,1,CtCNB1_0114,"glycosyl transferase, family 25"
Comamonas testosteroni CNB-2,CP001220.1,ACY30861.1,no_gene_name,128932,130009,-1,CtCNB1_0115,"glycosyl transferase, group 1"
Comamonas testosteroni CNB-2,CP001220.1,ACY30862.1,no_gene_name,130089,130299,-1,CtCNB1_0116,conserved hypothetical protein
Comamonas testosteroni CNB-2,CP001220.1,ACY30863.1,no_gene_name,130427,131366,-1,CtCNB1_0117,branched-chain amino acid aminotransferase
Comamonas testosteroni CNB-2,CP001220.1,ACY30864.1,no_gene_name,131447,131903,-1,CtCNB1_0118,conserved hypothetical protein
Comamonas testosteroni CNB-2,CP001220.1,ACY30865.1,no_gene_name,132083,133469,-1,CtCNB1_0119,DNA repair protein RadA
Comamonas testosteroni CNB-2,CP001220.1,ACY30866.1,no_gene_name,133890,135198,-1,CtCNB1_0120,"Glu/Leu/Phe/Val dehydrogenase, C terminal protein"
Comamonas testosteroni CNB-2,CP001220.1,ACY30867.1,no_gene_name,135407,136331,1,CtCNB1_0121,2-keto-4-pentenoate hydratase-like protein
Comamonas testosteroni CNB-2,CP001220.1,ACY30868.1,no_gene_name,136485,137595,-1,CtCNB1_0122,hypothetical conserved protein
Comamonas testosteroni CNB-2,CP001220.1,ACY30869.1,no_gene_name,137721,138633,-1,CtCNB1_0123,"transcriptional regulator, LysR family"
Comamonas testosteroni CNB-2,CP001220.1,ACY30870.1,no_gene_name,138726,139230,1,CtCNB1_0124,transmembrane pair
Comamonas testosteroni CNB-2,CP001220.1,ACY30871.1,no_gene_name,139339,140578,-1,CtCNB1_0125,sodium/glutamate symporter
Comamonas testosteroni CNB-2,CP001220.1,ACY30872.1,no_gene_name,141177,143901,1,CtCNB1_0126,methionine synthase
Comamonas testosteroni CNB-2,CP001220.1,ACY30873.1,no_gene_name,143976,144669,-1,CtCNB1_0127,"transcriptional regulator, GntR family"
Comamonas testosteroni CNB-2,CP001220.1,ACY30874.1,no_gene_name,144677,146018,-1,CtCNB1_0128,sodium:dicarboxylate symporter
Comamonas testosteroni CNB-2,CP001220.1,ACY30875.1,no_gene_name,146263,147706,-1,CtCNB1_0129,phospholipase D/Transphosphatidylase
Comamonas testosteroni CNB-2,CP001220.1,ACY30876.1,no_gene_name,147915,149148,1,CtCNB1_0130,ammonium transporter
Comamonas testosteroni CNB-2,CP001220.1,ACY30877.1,no_gene_name,149174,149495,1,CtCNB1_0131,hypothetical protein
Comamonas testosteroni CNB-2,CP001220.1,ACY30878.1,no_gene_name,149561,150938,-1,CtCNB1_0132,glycerophosphoryl diester phosphodiesterase
Comamonas testosteroni CNB-2,CP001220.1,ACY30879.1,no_gene_name,151058,152303,-1,CtCNB1_0133,"tryptophan synthase, beta subunit"
Comamonas testosteroni CNB-2,CP001220.1,ACY30880.1,no_gene_name,152448,153897,1,CtCNB1_0134,hypothetical protein
Comamonas testosteroni CNB-2,CP001220.1,ACY30881.1,no_gene_name,153896,155456,1,CtCNB1_0135,hypothetical protein
Comamonas testosteroni CNB-2,CP001220.1,ACY30882.1,no_gene_name,155430,156603,-1,CtCNB1_0136,periplasmic sensor signal transduction
Comamonas testosteroni CNB-2,CP001220.1,ACY30883.1,no_gene_name,156587,157337,-1,CtCNB1_0137,"two component transcriptional regulator, winged"
Comamonas testosteroni CNB-2,CP001220.1,ACY30884.1,no_gene_name,157539,158961,1,CtCNB1_0138,"RND efflux system, outer membrane lipoprotein"
Comamonas testosteroni CNB-2,CP001220.1,ACY30885.1,no_gene_name,158957,160106,1,CtCNB1_0139,membrane protein spanning subunit
Comamonas testosteroni CNB-2,CP001220.1,ACY30886.1,no_gene_name,160116,160872,1,CtCNB1_0140,macrolide-specific ABC-type efflux carrier
Comamonas testosteroni CNB-2,CP001220.1,ACY30887.1,no_gene_name,160874,161810,1,CtCNB1_0141,secretion protein HlyD
Comamonas testosteroni CNB-2,CP001220.1,ACY30888.1,no_gene_name,161859,162516,1,CtCNB1_0142,"2,3-diketo-5-methylthio-1-phosphopentane"
Comamonas testosteroni CNB-2,CP001220.1,ACY30889.1,no_gene_name,162512,163421,1,CtCNB1_0143,alpha/beta hydrolase fold protein
Comamonas testosteroni CNB-2,CP001220.1,ACY30890.1,no_gene_name,163407,163782,1,CtCNB1_0144,conserved hypothetical protein
Comamonas testosteroni CNB-2,CP001220.1,ACY30891.1,no_gene_name,163794,164181,1,CtCNB1_0145,quaternary ammonium compound-resistance protein
Comamonas testosteroni CNB-2,CP001220.1,ACY30892.1,no_gene_name,164182,165388,1,CtCNB1_0146,DegT/DnrJ/EryC1/StrS aminotransferase
Comamonas testosteroni CNB-2,CP001220.1,ACY30893.1,no_gene_name,165484,167158,1,CtCNB1_0147,L-aspartate oxidase
Comamonas testosteroni CNB-2,CP001220.1,ACY30894.1,no_gene_name,167154,167484,1,CtCNB1_0148,"electron transport complex, RnfABCDGE type, B"
Comamonas testosteroni CNB-2,CP001220.1,ACY30895.1,no_gene_name,167498,168503,1,CtCNB1_0149,aliphatic sulfonates family ABC transporter
Comamonas testosteroni CNB-2,CP001220.1,ACY30896.1,no_gene_name,168530,169832,-1,CtCNB1_0150,Cyclopropane-fatty-acyl-phospholipid synthase
Comamonas testosteroni CNB-2,CP001220.1,ACY30897.1,no_gene_name,169879,170779,-1,CtCNB1_0151,hypothetical protein
Comamonas testosteroni CNB-2,CP001220.1,ACY30898.1,no_gene_name,170775,171837,-1,CtCNB1_0152,ATP synthase subunit alpha
Comamonas testosteroni CNB-2,CP001220.1,ACY30899.1,no_gene_name,172025,173399,-1,CtCNB1_0153,aminotransferase class-III
Comamonas testosteroni CNB-2,CP001220.1,ACY30900.1,no_gene_name,173664,175575,-1,CtCNB1_0154,ATP-dependent DNA helicase RecQ
Comamonas testosteroni CNB-2,CP001220.1,ACY30901.1,no_gene_name,175712,176429,-1,CtCNB1_0155,"transcriptional regulator, histidine"
Comamonas testosteroni CNB-2,CP001220.1,ACY30902.1,no_gene_name,176492,177641,-1,CtCNB1_0156,acyl-CoA dehydrogenase-like protein
Comamonas testosteroni CNB-2,CP001220.1,ACY30904.1,no_gene_name,177673,178963,-1,CtCNB1_0158,"transcriptional regulator, LysR family"
Comamonas testosteroni CNB-2,CP001220.1,ACY30903.1,no_gene_name,178941,179877,1,CtCNB1_0157,L-carnitine dehydratase/bile acid-inducible
Comamonas testosteroni CNB-2,CP001220.1,ACY30905.1,no_gene_name,180185,180992,1,CtCNB1_0159,putative phytanoyl-CoA dioxygenase
Comamonas testosteroni CNB-2,CP001220.1,ACY30906.1,no_gene_name,181065,182028,1,CtCNB1_0160,"extracellular solute-binding protein, family 3"
Comamonas testosteroni CNB-2,CP001220.1,ACY30907.1,no_gene_name,182030,182888,1,CtCNB1_0161,taurine transport system permeaseprotein tauC
Comamonas testosteroni CNB-2,CP001220.1,ACY30908.1,no_gene_name,182884,183670,1,CtCNB1_0162,taurine transport ATP-binding protein tauB
Comamonas testosteroni CNB-2,CP001220.1,ACY30909.1,no_gene_name,183750,184464,1,CtCNB1_0163,"transcriptional regulator, histidine"
Comamonas testosteroni CNB-2,CP001220.1,ACY30910.1,no_gene_name,184531,186091,1,CtCNB1_0164,histidine ammonia-lyase
Comamonas testosteroni CNB-2,CP001220.1,ACY30911.1,no_gene_name,186184,186901,-1,CtCNB1_0165,"transcriptional regulator, histidine"
Comamonas testosteroni CNB-2,CP001220.1,ACY30912.1,no_gene_name,187030,188515,1,CtCNB1_0166,cytosine/purines/uracil permease
Comamonas testosteroni CNB-2,CP001220.1,ACY30913.1,no_gene_name,188557,190255,1,CtCNB1_0167,urocanate hydratase
Comamonas testosteroni CNB-2,CP001220.1,ACY30914.1,no_gene_name,190308,191607,1,CtCNB1_0168,amidohydrolase
Comamonas testosteroni CNB-2,CP001220.1,ACY30915.1,no_gene_name,191715,192282,1,CtCNB1_0169,hypothetical conserved protein
Comamonas testosteroni CNB-2,CP001220.1,ACY30916.1,no_gene_name,192421,193684,1,CtCNB1_0170,imidazolonepropionase
Comamonas testosteroni CNB-2,CP001220.1,ACY30917.1,no_gene_name,193703,195098,1,CtCNB1_0171,FAD linked oxidase-like protein
Comamonas testosteroni CNB-2,CP001220.1,ACY30918.1,no_gene_name,195094,196237,1,CtCNB1_0172,histidinol-phosphate aminotransferase
Comamonas testosteroni CNB-2,CP001220.1,ACY30919.1,no_gene_name,196240,197470,1,CtCNB1_0173,major facilitator superfamily MFS_1
Comamonas testosteroni CNB-2,CP001220.1,ACY30920.1,no_gene_name,197466,198894,1,CtCNB1_0174,formiminoglutamate deiminase
Comamonas testosteroni CNB-2,CP001220.1,ACY30921.1,no_gene_name,198935,199751,1,CtCNB1_0175,N-formylglutamate amidohydrolase
Comamonas testosteroni CNB-2,CP001220.1,ACY30922.1,no_gene_name,199758,200229,-1,CtCNB1_0176,"transcriptional regulator, MerR family"
Comamonas testosteroni CNB-2,CP001220.1,ACY30923.1,no_gene_name,200570,201761,1,CtCNB1_0177,"efflux transporter, RND family, MFP subunit"
Comamonas testosteroni CNB-2,CP001220.1,ACY30924.1,no_gene_name,201772,204967,1,CtCNB1_0178,hydrophobe/amphiphile efflux-1 transporter
Comamonas testosteroni CNB-2,CP001220.1,ACY30925.1,no_gene_name,204995,206432,1,CtCNB1_0179,"RND efflux system, outer membrane lipoprotein"
Comamonas testosteroni CNB-2,CP001220.1,ACY30926.1,no_gene_name,206428,207103,1,CtCNB1_0180,2OG-Fe(II) oxygenase
Comamonas testosteroni CNB-2,CP001220.1,ACY30927.1,no_gene_name,207169,208246,1,CtCNB1_0181,homocysteine S-methyltransferase
Comamonas testosteroni CNB-2,CP001220.1,ACY30928.1,no_gene_name,208434,209577,1,CtCNB1_0182,hypothetical protein
Comamonas testosteroni CNB-2,CP001220.1,ACY30929.1,no_gene_name,209835,210831,1,CtCNB1_0183,gram-negative type outer membrane porin protein
Comamonas testosteroni CNB-2,CP001220.1,ACY30930.1,no_gene_name,211295,212369,1,CtCNB1_0184,biotin synthase
Comamonas testosteroni CNB-2,CP001220.1,ACY30931.1,no_gene_name,212416,213844,1,CtCNB1_0185,adenosylmethionine-8-amino-7-oxononanoate
Comamonas testosteroni CNB-2,CP001220.1,ACY30932.1,no_gene_name,213840,214524,1,CtCNB1_0186,dethiobiotin synthase
Comamonas testosteroni CNB-2,CP001220.1,ACY30933.1,no_gene_name,214520,215717,1,CtCNB1_0187,8-amino-7-oxononanoate synthase
Comamonas testosteroni CNB-2,CP001220.1,ACY30934.1,no_gene_name,215752,217234,-1,CtCNB1_0188,"transcriptional regulator, GntR family"
Comamonas testosteroni CNB-2,CP001220.1,ACY30935.1,no_gene_name,217399,218572,1,CtCNB1_0189,benzoate transporter
Comamonas testosteroni CNB-2,CP001220.1,ACY30936.1,no_gene_name,218573,219401,1,CtCNB1_0190,hypothetical conserved protein
Comamonas testosteroni CNB-2,CP001220.1,ACY30937.1,no_gene_name,219619,220819,1,CtCNB1_0191,acetylornithine and succinylornithine
Comamonas testosteroni CNB-2,CP001220.1,ACY30938.1,no_gene_name,221007,222114,-1,CtCNB1_0192,alanine racemase
Comamonas testosteroni CNB-2,CP001220.1,ACY30939.1,no_gene_name,222247,223549,1,CtCNB1_0193,major facilitator superfamily MFS_1
Comamonas testosteroni CNB-2,CP001220.1,ACY30940.1,no_gene_name,223636,224521,1,CtCNB1_0194,hypothetical transmembrane protein
