Rhodococcus jostii RHA1,CP000431.1,ABG91917.1,no_gene_name,86874,87810,1,RHA1_ro00081,"possible Zn-containing alcohol dehydrogenase, N-terminal"
Rhodococcus jostii RHA1,CP000431.1,ABG91918.1,no_gene_name,87817,88729,1,RHA1_ro00082,conserved hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG91919.1,no_gene_name,88737,89190,1,RHA1_ro00083,conserved hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG91920.1,no_gene_name,89195,89708,-1,RHA1_ro00084,possible secreted copper binding protein
Rhodococcus jostii RHA1,CP000431.1,ABG91921.1,no_gene_name,89740,90451,-1,RHA1_ro00085,enoyl-CoA hydratase
Rhodococcus jostii RHA1,CP000431.1,ABG91922.1,no_gene_name,90745,92182,1,RHA1_ro00086,conserved hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG91923.1,no_gene_name,92301,93687,1,RHA1_ro00087,conserved hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG91924.1,no_gene_name,93690,94737,-1,RHA1_ro00088,conserved hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG91925.1,no_gene_name,95347,95803,1,RHA1_ro00089,hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG91926.1,no_gene_name,95799,97224,1,RHA1_ro00090,"alpha,alpha-trehalose-phosphate synthase (UDP-forming)"
Rhodococcus jostii RHA1,CP000431.1,ABG91927.1,no_gene_name,97291,98362,1,RHA1_ro00091,conserved hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG91928.1,no_gene_name,98358,99471,1,RHA1_ro00092,probable glycosyltransferase
Rhodococcus jostii RHA1,CP000431.1,ABG91929.1,no_gene_name,99467,100463,1,RHA1_ro00093,conserved hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG91930.1,no_gene_name,100459,101284,1,RHA1_ro00094,possible sugar transferase
Rhodococcus jostii RHA1,CP000431.1,ABG91931.1,no_gene_name,101286,102057,-1,RHA1_ro00095,conserved hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG91932.1,no_gene_name,102143,103286,-1,RHA1_ro00096,conserved hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG91933.1,no_gene_name,103390,103645,1,RHA1_ro00097,hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG91934.1,no_gene_name,103655,104453,-1,RHA1_ro00098,"sigma factor, sigma 70 type, group 3"
Rhodococcus jostii RHA1,CP000431.1,ABG91935.1,no_gene_name,104452,104884,-1,RHA1_ro00099,"anti-sigma factor, possible RsbW"
Rhodococcus jostii RHA1,CP000431.1,ABG91936.1,no_gene_name,105030,105390,-1,RHA1_ro00100,cold shock protein
Rhodococcus jostii RHA1,CP000431.1,ABG91937.1,dps,105753,106293,1,RHA1_ro00101,DNA protection during starvation protein
Rhodococcus jostii RHA1,CP000431.1,ABG91938.1,no_gene_name,106332,106569,1,RHA1_ro00102,conserved hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG91939.1,no_gene_name,106669,106948,1,RHA1_ro00103,conserved hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG91940.1,no_gene_name,107025,107589,1,RHA1_ro00104,conserved hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG91941.1,no_gene_name,107668,108112,1,RHA1_ro00105,conserved hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG91942.1,no_gene_name,108547,108871,1,RHA1_ro00106,conserved hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG91943.1,no_gene_name,108867,109449,1,RHA1_ro00107,conserved hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG91944.1,no_gene_name,109456,111190,-1,RHA1_ro00108,conserved hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG91945.1,no_gene_name,111305,111737,-1,RHA1_ro00109,conserved hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG91946.1,no_gene_name,111752,112478,1,RHA1_ro00110,conserved hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG91947.1,no_gene_name,112599,113136,1,RHA1_ro00111,possible anti-sigma factor antagonist
Rhodococcus jostii RHA1,CP000431.1,ABG91948.1,no_gene_name,113148,113472,1,RHA1_ro00112,conserved hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG91949.1,no_gene_name,113664,114009,-1,RHA1_ro00113,hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG91950.1,no_gene_name,114071,114644,1,RHA1_ro00114,conserved hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG91951.1,no_gene_name,114650,115796,1,RHA1_ro00115,"probable sigma factor, includes region 2"
Rhodococcus jostii RHA1,CP000431.1,ABG91952.1,no_gene_name,116171,117194,-1,RHA1_ro00116,"possible resolvase, N-terminal"
Rhodococcus jostii RHA1,CP000431.1,ABG91953.1,no_gene_name,117413,117848,-1,RHA1_ro00117,hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG91954.1,no_gene_name,117895,119854,-1,RHA1_ro00118,conserved hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG91955.1,no_gene_name,120243,120813,1,RHA1_ro00119,hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG91956.1,no_gene_name,120927,124050,-1,RHA1_ro00120,transposase
Rhodococcus jostii RHA1,CP000431.1,ABG91957.1,no_gene_name,124504,125488,-1,RHA1_ro00121,probable magnesium and cobalt transport protein
Rhodococcus jostii RHA1,CP000431.1,ABG91958.1,no_gene_name,125573,125984,1,RHA1_ro00122,conserved hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG91959.1,no_gene_name,125980,127603,-1,RHA1_ro00123,probable dehydrogenase
Rhodococcus jostii RHA1,CP000431.1,ABG91960.1,no_gene_name,128129,128819,1,RHA1_ro00124,hydrolase
Rhodococcus jostii RHA1,CP000431.1,ABG91961.1,no_gene_name,129080,130403,-1,RHA1_ro00125,NADH dehydrogenase
Rhodococcus jostii RHA1,CP000431.1,ABG91962.1,no_gene_name,130534,130804,1,RHA1_ro00126,conserved hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG91963.1,phoU1,130843,131491,1,RHA1_ro00127,phosphate transport system protein PhoU
Rhodococcus jostii RHA1,CP000431.1,ABG91964.1,no_gene_name,131504,132119,-1,RHA1_ro00128,probable methyltransferase
Rhodococcus jostii RHA1,CP000431.1,ABG91965.1,no_gene_name,132115,132889,-1,RHA1_ro00129,conserved hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG91966.1,no_gene_name,132891,133857,-1,RHA1_ro00130,probable acyl-CoA dehydrogenase
Rhodococcus jostii RHA1,CP000431.1,ABG91967.1,no_gene_name,133853,134519,-1,RHA1_ro00131,probable glycosyltransferase
Rhodococcus jostii RHA1,CP000431.1,ABG91968.1,no_gene_name,134574,135066,-1,RHA1_ro00132,conserved hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG91969.1,xdhC,135331,135859,1,RHA1_ro00133,xanthine dehydrogenase Fe-S binding subunit
Rhodococcus jostii RHA1,CP000431.1,ABG91970.1,xdhB,135855,136848,1,RHA1_ro00134,xanthine dehydrogenase FAD-binding subunit
Rhodococcus jostii RHA1,CP000431.1,ABG91971.1,xdhA,136844,138941,1,RHA1_ro00135,"xanthine dehydrogenase, molybdopterin binding domain"
Rhodococcus jostii RHA1,CP000431.1,ABG91972.1,no_gene_name,138951,139272,-1,RHA1_ro00136,hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG91973.1,no_gene_name,139277,139739,-1,RHA1_ro00137,conserved hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG91974.1,no_gene_name,139943,142301,-1,RHA1_ro00138,"possible protein kinase/ transcriptional regulator, LuxR family protein"
Rhodococcus jostii RHA1,CP000431.1,ABG91975.1,no_gene_name,142376,143063,-1,RHA1_ro00139,probable short-chain dehydrogenase/reductase
Rhodococcus jostii RHA1,CP000431.1,ABG91976.1,no_gene_name,143182,144403,-1,RHA1_ro00140,possible lipase
Rhodococcus jostii RHA1,CP000431.1,ABG91977.1,no_gene_name,144520,171307,-1,RHA1_ro00141,non-ribosomal peptide synthetase
Rhodococcus jostii RHA1,CP000431.1,ABG91978.1,no_gene_name,171522,171855,-1,RHA1_ro00142,conserved hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG91979.1,no_gene_name,171853,172366,1,RHA1_ro00143,conserved hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG91980.1,no_gene_name,172900,204019,-1,RHA1_ro00144,non-ribosomal peptide synthetase
Rhodococcus jostii RHA1,CP000431.1,ABG91981.1,no_gene_name,204227,204956,-1,RHA1_ro00145,dolichyl-phosphate beta-D-mannosyltransferase
Rhodococcus jostii RHA1,CP000431.1,ABG91982.1,no_gene_name,204936,206640,-1,RHA1_ro00146,apolipoprotein N-acyltransferase
Rhodococcus jostii RHA1,CP000431.1,ABG91983.1,no_gene_name,206629,208234,-1,RHA1_ro00147,conserved hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG91984.1,no_gene_name,208246,208753,-1,RHA1_ro00148,conserved hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG91985.1,no_gene_name,208957,209575,1,RHA1_ro00149,conserved hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG91986.1,no_gene_name,209602,210262,-1,RHA1_ro00150,"response regulator, two-component system"
Rhodococcus jostii RHA1,CP000431.1,ABG91987.1,no_gene_name,210438,210867,1,RHA1_ro00151,probable IMP dehydrogenase
Rhodococcus jostii RHA1,CP000431.1,ABG91988.1,no_gene_name,210848,211175,-1,RHA1_ro00152,hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG91989.1,no_gene_name,211284,211956,1,RHA1_ro00153,possible transcriptional regulator
Rhodococcus jostii RHA1,CP000431.1,ABG91990.1,no_gene_name,212194,213754,1,RHA1_ro00154,conserved hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG91991.1,no_gene_name,213834,214500,-1,RHA1_ro00155,hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG91992.1,no_gene_name,214593,215322,-1,RHA1_ro00156,"transcriptional regulator, TetR family protein"
Rhodococcus jostii RHA1,CP000431.1,ABG91993.1,no_gene_name,215390,217022,1,RHA1_ro00157,"amino acid transporter, APC family protein"
Rhodococcus jostii RHA1,CP000431.1,ABG91994.1,no_gene_name,217082,218738,1,RHA1_ro00158,probable metal-dependant glycoprotease
Rhodococcus jostii RHA1,CP000431.1,ABG91995.1,no_gene_name,218854,219259,1,RHA1_ro00159,conserved hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG91996.1,no_gene_name,219269,220439,-1,RHA1_ro00160,receptor-like histidine kinase of 2 component system
Rhodococcus jostii RHA1,CP000431.1,ABG91997.1,no_gene_name,220479,221247,1,RHA1_ro00161,conserved hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG91998.1,no_gene_name,221269,222790,1,RHA1_ro00162,"probable modulator of DNA gyrase protein, TldD"
Rhodococcus jostii RHA1,CP000431.1,ABG91999.1,no_gene_name,222786,224148,1,RHA1_ro00163,"possible modulator of DNA gyrase protein, TldD"
Rhodococcus jostii RHA1,CP000431.1,ABG92000.1,no_gene_name,224366,224573,1,RHA1_ro00164,hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG92001.1,no_gene_name,224569,224917,1,RHA1_ro00165,hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG92002.1,no_gene_name,224885,225014,-1,RHA1_ro00166,conserved hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG92003.1,no_gene_name,225019,225544,-1,RHA1_ro00167,conserved hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG92004.1,no_gene_name,225623,226208,1,RHA1_ro00168,"transcriptional regulator, TetR family protein"
Rhodococcus jostii RHA1,CP000431.1,ABG92005.1,no_gene_name,226266,226533,-1,RHA1_ro00169,hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG92006.1,no_gene_name,226674,227076,-1,RHA1_ro00170,conserved hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG92007.1,no_gene_name,227108,230918,-1,RHA1_ro00171,cobaltochelatase
Rhodococcus jostii RHA1,CP000431.1,ABG92008.1,no_gene_name,230916,232050,1,RHA1_ro00172,probable ferredoxin--nitrite reductase
Rhodococcus jostii RHA1,CP000431.1,ABG92009.1,no_gene_name,232074,232701,1,RHA1_ro00173,precorrin-8X methylmutase
Rhodococcus jostii RHA1,CP000431.1,ABG92010.1,no_gene_name,232697,234200,1,RHA1_ro00174,"probable bifunctional protein, CobI-CobJ fusion protein: S-adenosyl-L-methionine-precorrin-2 methyl transferase + precorrin-3 methylase"
Rhodococcus jostii RHA1,CP000431.1,ABG92011.1,no_gene_name,234205,235117,-1,RHA1_ro00175,beta lactamase
Rhodococcus jostii RHA1,CP000431.1,ABG92012.1,no_gene_name,235113,236058,-1,RHA1_ro00176,"transcriptional regulator, LysR family protein"
Rhodococcus jostii RHA1,CP000431.1,ABG92013.1,no_gene_name,236154,237108,1,RHA1_ro00177,"beta-lactamase, penicillin binding protein"
Rhodococcus jostii RHA1,CP000431.1,ABG92014.1,no_gene_name,237272,237593,-1,RHA1_ro00178,possible serine recombinase
Rhodococcus jostii RHA1,CP000431.1,ABG92015.1,no_gene_name,238300,238441,1,RHA1_ro00179,"possible hydroxyquinol 1,2-dioxygenase"
Rhodococcus jostii RHA1,CP000431.1,ABG92016.1,no_gene_name,238587,239337,1,RHA1_ro00180,conserved hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG92017.1,no_gene_name,239396,239858,1,RHA1_ro00181,possible transcriptional regulator
Rhodococcus jostii RHA1,CP000431.1,ABG92018.1,no_gene_name,240175,240478,-1,RHA1_ro00182,hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG92019.1,no_gene_name,240648,241089,-1,RHA1_ro00183,probable redox-sensitive transcriptional activator SoxR
Rhodococcus jostii RHA1,CP000431.1,ABG92020.1,no_gene_name,241082,242567,1,RHA1_ro00184,possible multidrug efflux transport protein
Rhodococcus jostii RHA1,CP000431.1,ABG92021.1,no_gene_name,242545,243382,-1,RHA1_ro00185,citrate lyase
Rhodococcus jostii RHA1,CP000431.1,ABG92022.1,no_gene_name,243512,243800,-1,RHA1_ro00186,hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG92023.1,no_gene_name,243867,244497,-1,RHA1_ro00187,conserved hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG92024.1,no_gene_name,244979,245843,-1,RHA1_ro00188,"probable transcriptional regulator, LuxR family protein"
Rhodococcus jostii RHA1,CP000431.1,ABG92025.1,no_gene_name,245954,247559,1,RHA1_ro00189,"acyl CoA synthetase, AMP-binding protein"
Rhodococcus jostii RHA1,CP000431.1,ABG92026.1,no_gene_name,247641,248373,1,RHA1_ro00190,hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG92027.1,no_gene_name,248614,250018,1,RHA1_ro00191,conserved hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG92028.1,no_gene_name,250134,250452,1,RHA1_ro00192,possible chorismate mutase
Rhodococcus jostii RHA1,CP000431.1,ABG92029.1,no_gene_name,250510,251125,1,RHA1_ro00193,conserved hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG92030.1,no_gene_name,251270,251750,-1,RHA1_ro00194,conserved hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG92031.1,no_gene_name,251800,252727,1,RHA1_ro00195,"5,10-methylenetetrahydromethanopterin reductase"
Rhodococcus jostii RHA1,CP000431.1,ABG92032.1,no_gene_name,252738,253125,-1,RHA1_ro00196,conserved hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG92033.1,no_gene_name,253282,254422,-1,RHA1_ro00197,"probable sigma factor, includes region 2"
Rhodococcus jostii RHA1,CP000431.1,ABG92034.1,no_gene_name,254429,254927,-1,RHA1_ro00198,possible gluconolactanase
Rhodococcus jostii RHA1,CP000431.1,ABG92035.1,no_gene_name,254931,256215,-1,RHA1_ro00199,probable serine-type D-Ala-D-Ala carboxypeptidase
Rhodococcus jostii RHA1,CP000431.1,ABG92036.1,no_gene_name,256239,256926,1,RHA1_ro00200,possible oxalate decarboxylase
Rhodococcus jostii RHA1,CP000431.1,ABG92037.1,no_gene_name,256922,257291,1,RHA1_ro00201,possible oxalate decarboxylase
Rhodococcus jostii RHA1,CP000431.1,ABG92038.1,no_gene_name,257752,257905,1,RHA1_ro00202,hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG92039.1,no_gene_name,258189,258903,1,RHA1_ro00203,conserved hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG92040.1,no_gene_name,258908,260090,1,RHA1_ro00204,conserved hypothetical protein
Rhodococcus jostii RHA1,CP000431.1,ABG92041.1,no_gene_name,260086,260500,1,RHA1_ro00205,gas vesicle synthesis protein
